episode,total_reward,steps,terminated,truncated,success,final_layer,final_position,has_key,door_open,terminal_activated,has_portal_core,portal_open,has_lab_key,machine_used,has_result
921,-33.70000000000002,100,False,True,False,0,"(1, 5)",True,False,False,False,False,False,False,False
922,-27.900000000000027,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
923,-34.90000000000002,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
924,-34.15000000000002,100,False,True,False,0,"(5, 6)",True,False,False,False,False,False,False,False
925,-42.449999999999996,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
926,-38.25,100,False,True,False,0,"(3, 6)",True,False,True,False,False,False,False,False
927,-48.29999999999998,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
928,-27.00000000000002,100,False,True,False,0,"(4, 6)",True,False,True,True,False,False,False,False
929,-37.100000000000016,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
930,-27.15000000000002,100,False,True,False,0,"(2, 1)",True,True,False,False,False,False,False,False
931,-28.15000000000003,100,False,True,False,0,"(4, 3)",False,False,False,False,False,False,False,False
932,-32.80000000000002,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
933,-40.25000000000002,100,False,True,False,0,"(2, 1)",True,False,False,False,False,False,False,False
934,-39.7,100,False,True,False,0,"(2, 4)",False,False,False,False,False,False,False,False
935,-32.50000000000003,100,False,True,False,0,"(5, 3)",False,False,False,True,False,False,False,False
936,-44.95,100,False,True,False,0,"(4, 3)",False,False,False,False,False,False,False,False
937,-37.65000000000002,100,False,True,False,0,"(6, 1)",False,False,False,False,False,False,False,False
938,-25.800000000000026,100,False,True,False,0,"(6, 4)",True,False,False,True,False,False,False,False
939,-35.45000000000003,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
940,-31.250000000000025,100,False,True,False,0,"(4, 3)",False,False,False,False,False,False,False,False
941,-32.05000000000002,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
942,-39.3,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
943,-28.200000000000024,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
944,-35.05000000000002,100,False,True,False,0,"(2, 1)",True,False,False,False,False,False,False,False
945,-38.650000000000006,100,False,True,False,0,"(5, 4)",False,False,False,False,False,False,False,False
946,-30.00000000000003,100,False,True,False,0,"(1, 1)",False,False,True,False,False,False,False,False
947,-34.650000000000034,100,False,True,False,0,"(1, 6)",False,False,False,False,False,False,False,False
948,-35.50000000000002,100,False,True,False,0,"(4, 4)",True,False,False,False,False,False,False,False
949,-27.700000000000024,100,False,True,False,0,"(5, 5)",True,True,False,False,False,False,False,False
950,-25.400000000000027,100,False,True,False,0,"(6, 6)",True,True,False,False,False,False,False,False
951,-40.7,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
952,-34.70000000000002,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
953,-36.55000000000002,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
954,-25.600000000000026,100,False,True,False,0,"(5, 5)",True,True,False,True,False,False,False,False
955,-40.25,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
956,-43.150000000000006,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
957,-26.50000000000003,100,False,True,False,0,"(3, 3)",True,True,False,True,False,False,False,False
958,-26.90000000000002,100,False,True,False,0,"(2, 4)",False,False,False,True,False,False,False,False
959,-32.15000000000003,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
960,-23.650000000000023,100,False,True,False,0,"(5, 4)",True,True,False,False,False,False,False,False
961,-29.700000000000028,100,False,True,False,0,"(5, 3)",False,False,False,True,False,False,False,False
962,-28.05000000000003,100,False,True,False,0,"(1, 2)",True,True,False,False,False,False,False,False
963,-28.10000000000002,100,False,True,False,0,"(4, 4)",True,True,False,False,False,False,False,False
964,-29.600000000000026,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
965,-44.599999999999994,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
966,-30.150000000000023,100,False,True,False,0,"(3, 4)",False,False,False,True,False,False,False,False
967,-33.60000000000003,100,False,True,False,0,"(4, 6)",False,False,False,False,False,False,False,False
968,-37.00000000000002,100,False,True,False,0,"(2, 6)",False,False,False,False,False,False,False,False
969,-28.40000000000003,100,False,True,False,0,"(1, 3)",False,False,False,True,False,False,False,False
970,-33.25000000000002,100,False,True,False,0,"(1, 2)",True,False,False,False,False,False,False,False
971,-34.80000000000001,100,False,True,False,0,"(1, 1)",True,False,False,False,False,False,False,False
972,-34.40000000000003,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
973,-50.650000000000006,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
974,-28.000000000000018,100,False,True,False,0,"(6, 6)",False,False,False,False,False,False,False,False
975,-35.30000000000002,100,False,True,False,0,"(4, 4)",False,False,False,False,False,False,False,False
976,-27.750000000000032,100,False,True,False,0,"(3, 4)",False,False,False,True,False,False,False,False
977,-29.700000000000028,100,False,True,False,0,"(4, 6)",False,False,False,True,False,False,False,False
978,-35.20000000000002,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
979,-33.250000000000014,100,False,True,False,0,"(3, 4)",True,False,False,False,False,False,False,False
980,-22.950000000000024,100,False,True,False,0,"(5, 6)",True,True,True,False,False,False,False,False
981,-34.10000000000003,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
982,-34.75000000000003,100,False,True,False,0,"(1, 4)",True,False,False,False,False,False,False,False
983,-29.65000000000002,100,False,True,False,0,"(5, 6)",False,False,True,False,False,False,False,False
984,-33.85000000000002,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
985,-38.35000000000001,100,False,True,False,0,"(1, 4)",False,False,False,False,False,False,False,False
986,-26.40000000000003,100,False,True,False,0,"(3, 5)",False,False,True,False,False,False,False,False
987,-39.75,100,False,True,False,0,"(2, 1)",False,False,False,False,False,False,False,False
988,-33.65000000000003,100,False,True,False,0,"(1, 6)",True,False,True,False,False,False,False,False
989,-34.60000000000002,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
990,-30.800000000000022,100,False,True,False,0,"(6, 4)",True,False,False,True,False,False,False,False
991,-33.85000000000002,100,False,True,False,0,"(1, 6)",False,False,False,True,False,False,False,False
992,-36.15000000000002,100,False,True,False,0,"(5, 4)",False,False,False,False,False,False,False,False
993,-37.90000000000001,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
994,-31.950000000000017,100,False,True,False,0,"(5, 6)",True,False,False,False,False,False,False,False
995,-34.050000000000026,100,False,True,False,0,"(5, 6)",False,False,False,True,False,False,False,False
996,-30.400000000000016,100,False,True,False,0,"(1, 5)",False,False,False,False,False,False,False,False
997,-33.25000000000002,100,False,True,False,0,"(4, 1)",True,False,False,False,False,False,False,False
998,-27.600000000000026,100,False,True,False,0,"(4, 6)",True,True,False,False,False,False,False,False
999,-33.45000000000002,100,False,True,False,0,"(6, 3)",False,False,True,False,False,False,False,False
1000,-33.300000000000026,100,False,True,False,0,"(5, 1)",True,False,False,False,False,False,False,False
