episode,total_reward,steps,terminated,truncated,success,final_layer,final_position,has_key,door_open,terminal_activated,has_portal_core,portal_open,has_lab_key,machine_used,has_result,epsilon
6835,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6836,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6837,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6838,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6839,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6840,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6841,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6842,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6843,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6844,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6845,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6846,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6847,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6848,18.9,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6849,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6850,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6851,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6852,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6853,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6854,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6855,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6856,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6857,22.699999999999996,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6858,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6859,22.7,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6860,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6861,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6862,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6863,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6864,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6865,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6866,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6867,22.799999999999997,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6868,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6869,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6870,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6871,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6872,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6873,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6874,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6875,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6876,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6877,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6878,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6879,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6880,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6881,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6882,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6883,23.599999999999994,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6884,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6885,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6886,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6887,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6888,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6889,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6890,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6891,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6892,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6893,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6894,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6895,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6896,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6897,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6898,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6899,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6900,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6901,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6902,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6903,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6904,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6905,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6906,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6907,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6908,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6909,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6910,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6911,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6912,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6913,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6914,22.499999999999996,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6915,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6916,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6917,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6918,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6919,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6920,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6921,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6922,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6923,23.699999999999992,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6924,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6925,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6926,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6927,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6928,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6929,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6930,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6931,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6932,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6933,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6934,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6935,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6936,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6937,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6938,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6939,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6940,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6941,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6942,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6943,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6944,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6945,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6946,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6947,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6948,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6949,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6950,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6951,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6952,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6953,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6954,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6955,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6956,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6957,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6958,22.3,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6959,23.099999999999998,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6960,23.599999999999994,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6961,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6962,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6963,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6964,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6965,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6966,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6967,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6968,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6969,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6970,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6971,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6972,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6973,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6974,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6975,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6976,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6977,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6978,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6979,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6980,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6981,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6982,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6983,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6984,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6985,19.0,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6986,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6987,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6988,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6989,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6990,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6991,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6992,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6993,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6994,16.700000000000003,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6995,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6996,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6997,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6998,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
6999,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7000,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7001,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7002,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7003,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7004,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7005,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7006,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7007,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7008,19.0,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7009,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7010,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7011,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7012,23.599999999999994,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7013,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7014,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7015,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7016,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7017,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7018,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7019,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7020,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7021,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7022,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7023,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7024,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7025,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7026,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7027,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7028,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7029,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7030,18.5,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7031,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7032,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7033,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7034,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7035,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7036,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7037,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7038,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7039,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7040,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7041,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7042,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7043,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7044,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7045,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7046,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7047,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7048,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7049,22.799999999999997,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7050,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7051,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7052,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7053,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7054,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7055,17.9,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7056,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7057,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7058,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7059,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7060,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7061,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7062,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7063,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7064,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7065,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7066,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7067,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7068,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7069,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7070,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7071,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7072,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7073,22.499999999999996,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7074,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7075,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7076,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7077,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7078,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7079,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7080,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7081,22.799999999999997,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7082,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7083,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7084,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7085,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7086,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7087,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7088,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7089,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7090,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7091,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7092,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7093,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7094,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7095,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7096,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7097,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7098,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7099,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7100,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7101,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7102,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7103,22.699999999999996,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7104,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7105,23.599999999999994,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7106,23.699999999999992,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7107,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7108,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7109,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7110,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7111,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7112,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7113,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7114,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7115,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7116,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7117,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
7118,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
